execution_order,graph_id,code_length,target_order_within_instance,target_r,run_order_within_target,initialisation_class,initialisation_id,restart_index,seed,kernel_config_sha256,proposal_budget,proposals_executed,swap_proposals,replacement_proposals,accepted_moves,stopping_reason,success,first_success_proposal,initial_violation_count,initial_total_excess,initial_maximum_excess,initial_maximum_distance_edge_count,initial_total_local_hamming,best_violation_count,best_total_excess,best_maximum_excess,best_maximum_distance_edge_count,best_total_local_hamming,final_violation_count,final_total_excess,final_maximum_excess,final_maximum_distance_edge_count,final_total_local_hamming,initial_state_sha256,best_state_sha256,final_state_sha256,checkpoint_sha256
20,primitive_q3_knn4,9,2,3,5,deterministic_random,deterministic_random_seed_9754351482241960130,0,4926797405388532488,552e2830d8fb43ae649ff637b6ade485dd0dacce1e17a0985b92c37b28b615f2,250000,181106,45213,135893,4778,target_feasible,True,181106,577,1261,5,18,3434,0,0,0,179,1419,0,0,0,179,1419,b929555bf6cb60214a0db9455e25e29efb9613ffb9fc30d27965c49890a6fef6,efdc0efcec343aecea602d9fcdc061a5c81673f9c3c259fcd5350c53414a600e,efdc0efcec343aecea602d9fcdc061a5c81673f9c3c259fcd5350c53414a600e,2a651fa9a9259b5e1617ff5be2a579720ca28361e8ccb35a7e800a9030974e9a
20,primitive_q3_knn4,9,2,3,6,deterministic_random,deterministic_random_seed_16326494309043256467,1,12273083961812156239,552e2830d8fb43ae649ff637b6ade485dd0dacce1e17a0985b92c37b28b615f2,250000,191960,47984,143976,4637,target_feasible,True,191960,555,1180,6,4,3331,0,0,0,167,1414,0,0,0,167,1414,8cd4183c54a9465cce91fb59964a3be0c4d3bc6b301925fe0d838827217daf47,0c359b2a3d9d116c69d1eaa6365609a2afbd195e1f052a0c9e3378ca1413b58c,0c359b2a3d9d116c69d1eaa6365609a2afbd195e1f052a0c9e3378ca1413b58c,ef99276a98354dc899f4e58ee58a0f16a96e2fb43c556ffa83b8881408798e61
21,primitive_q3_knn4,10,1,2,1,stage4_witness,m9_r4,0,7367638658446158564,552e2830d8fb43ae649ff637b6ade485dd0dacce1e17a0985b92c37b28b615f2,250000,250000,62483,187517,6619,proposal_budget_exhausted,False,,587,921,2,334,2372,92,149,4,4,1463,92,149,4,4,1463,cb37d227b62d9fcf12d399715b4998021e4161ff0115923e6b336d99fa8e04d0,8079302ed89eb3e372bf1a15095ea2bbd272d9bf0e8340c8f34af7a63e62053f,adc3b12320a331535c9962c26ff6b9b730f452f3c11dc4fda4be91bb26f21b65,6787f5b1828ede86702a98cba462593e1c3059b6fffb5850e49517cd7eae8d2c
21,primitive_q3_knn4,10,1,2,2,stage4_witness,m9_r4,1,13866310064731471740,552e2830d8fb43ae649ff637b6ade485dd0dacce1e17a0985b92c37b28b615f2,250000,250000,62128,187872,6639,proposal_budget_exhausted,False,,587,921,2,334,2372,120,201,6,1,1527,120,201,6,1,1527,cb37d227b62d9fcf12d399715b4998021e4161ff0115923e6b336d99fa8e04d0,2bfc958ecdb24f0f4843a0a3313ae51701fc1849dfd6c91c17c891cdd3776788,230ac1d5133756e319b6751ec37bc746afc59cac044fd842f32067ae199e8f15,923078997171d88d3542acca340b6a73c677af581be5f9cffc5d6042e36e5849
21,primitive_q3_knn4,10,1,2,3,stage3_baseline,cartesian_coordinate_gray,0,7590147544766793146,552e2830d8fb43ae649ff637b6ade485dd0dacce1e17a0985b92c37b28b615f2,250000,250000,62547,187453,1960,proposal_budget_exhausted,False,,216,336,3,48,1392,55,63,2,8,1274,55,63,2,8,1274,0d77b6507ee2c1e045589ee10bade2d874655045420c1ccd3e130a41f11548c3,5b762105f09965366b910c59da1f2a244d0b009e635d2e11908d98f79a6a53bd,6042928c1eeb8e8c390682bdb154ac375c934dd9ad9b9ecc40a0d284ccfb88c4,ba3253013d064165fa539ab64f57083f52dedfb66d7dbefdaacd0d8138053f5c
21,primitive_q3_knn4,10,1,2,4,stage3_baseline,cartesian_coordinate_gray,1,17096883282561537165,552e2830d8fb43ae649ff637b6ade485dd0dacce1e17a0985b92c37b28b615f2,250000,250000,62103,187897,2018,proposal_budget_exhausted,False,,216,336,3,48,1392,46,52,2,6,1245,46,52,2,6,1245,0d77b6507ee2c1e045589ee10bade2d874655045420c1ccd3e130a41f11548c3,2e4150e460f124657b7d5de20a58ec1542594c59f655c99cf66829b81d84af74,5b2715e77ebd4250b4ac8f09bb4b92755ddfb74222ba92b688ae0493207f562c,854b956f6ae6dbc8c6993326092de9e16ceba967f3ee28ab12f4caa78cfd1416
21,primitive_q3_knn4,10,1,2,5,deterministic_random,deterministic_random_seed_16661834475502167136,0,6198483584542803039,552e2830d8fb43ae649ff637b6ade485dd0dacce1e17a0985b92c37b28b615f2,250000,250000,62755,187245,7037,proposal_budget_exhausted,False,,707,2259,8,2,3743,119,202,5,3,1525,119,202,5,3,1525,70dce5dfbacccd9c89808e868cc01631f4df22bf0d146784255992036e95acae,01fb9982c7d313bc21478f58f1188a90bbf2745a897e1b72f390baa6eee33113,02ca347302f98a4dab1e7bc60be43875b027655bc6e3f88934a0efed225fe33a,24dbc40c15a115fbed91545e0853034907e7a6c52719a9c30fee82c45377b12c
21,primitive_q3_knn4,10,1,2,6,deterministic_random,deterministic_random_seed_16015882076499656612,1,4553529502701731471,552e2830d8fb43ae649ff637b6ade485dd0dacce1e17a0985b92c37b28b615f2,250000,250000,62616,187384,6954,proposal_budget_exhausted,False,,709,2268,7,7,3746,105,161,4,3,1500,105,161,4,3,1500,4a40da37753e84a08a7f2fa8c8bd82c4a1a5e2eb01ca5417a5544f9f14575fa2,c7a89aa1841b7f989f2fc58560c73a97acf349f6d1f94ec2289699b353fc8c48,8ad76c3d6e437303153635ed38e514d055b1799e3079e6560b97da9a360aa2a7,a186a5fd29c19ccf3b41a8865961e2a4f3dac1b915150fb2d4c2f282cd1f97d0
21,primitive_q3_knn4,10,2,3,1,stage4_witness,m9_r4,0,5926523819826153879,552e2830d8fb43ae649ff637b6ade485dd0dacce1e17a0985b92c37b28b615f2,250000,250000,62445,187555,3725,proposal_budget_exhausted,False,,334,334,1,334,2372,4,4,1,4,1510,4,4,1,4,1510,cb37d227b62d9fcf12d399715b4998021e4161ff0115923e6b336d99fa8e04d0,928618158a945a41363c5d2b38251954217f557707a2d20dc60e1e4c7edcb79d,928618158a945a41363c5d2b38251954217f557707a2d20dc60e1e4c7edcb79d,bcb64db5f949d429abc23e736df1913bb61be91c52fab4429fd1446a81315edc
21,primitive_q3_knn4,10,2,3,2,stage4_witness,m9_r4,1,226167366590807701,552e2830d8fb43ae649ff637b6ade485dd0dacce1e17a0985b92c37b28b615f2,250000,250000,62534,187466,3407,proposal_budget_exhausted,False,,334,334,1,334,2372,6,6,1,6,1491,6,6,1,6,1491,cb37d227b62d9fcf12d399715b4998021e4161ff0115923e6b336d99fa8e04d0,94f44b41573dba01f05f569c08e082a3b6bb5e2a3752d7c32dabbcbb4cf1ddcc,d873673aa320b0e2d2c448917798c01d6a0fa994684a6827f14dbb112b33762d,157d8a9936ac5f2e0a842fab014cf1e74bad5d9242af24923bcc172edb4f6909
21,primitive_q3_knn4,10,2,3,3,stage3_baseline,cartesian_coordinate_gray,0,10255440776082657967,552e2830d8fb43ae649ff637b6ade485dd0dacce1e17a0985b92c37b28b615f2,250000,218089,54344,163745,2160,target_feasible,True,218089,72,120,2,48,1392,0,0,0,207,1457,0,0,0,207,1457,0d77b6507ee2c1e045589ee10bade2d874655045420c1ccd3e130a41f11548c3,63847bbe92fa8d457deed2224cf5008b480bb7daa82e18fde50b8d4391e4602d,63847bbe92fa8d457deed2224cf5008b480bb7daa82e18fde50b8d4391e4602d,889eb479c8c803239f676cdc8110ebadefea6d5b87d0c7af92aa2738f17140d4
21,primitive_q3_knn4,10,2,3,4,stage3_baseline,cartesian_coordinate_gray,1,397758136073933470,552e2830d8fb43ae649ff637b6ade485dd0dacce1e17a0985b92c37b28b615f2,250000,250000,62423,187577,2066,proposal_budget_exhausted,False,,72,120,2,48,1392,1,1,1,1,1365,1,1,1,1,1365,0d77b6507ee2c1e045589ee10bade2d874655045420c1ccd3e130a41f11548c3,20481a256c3fd5fa48337050007fd352314dee36ace83b51247a6f3e8bb8c3fa,20481a256c3fd5fa48337050007fd352314dee36ace83b51247a6f3e8bb8c3fa,2785c0d3af1229795ce35324774c00ab67ba16a219105167d23928ab674f9ec1
21,primitive_q3_knn4,10,2,3,5,deterministic_random,deterministic_random_seed_13417022882181716228,0,421218247605681666,552e2830d8fb43ae649ff637b6ade485dd0dacce1e17a0985b92c37b28b615f2,250000,250000,62972,187028,4108,proposal_budget_exhausted,False,,632,1581,7,1,3780,2,2,1,2,1503,2,2,1,2,1503,fa115a96311ecceceface7858d233421b25fca2c60e94b369cfd8eb87f85fc22,9c4df4e1e6dd331414af9cae6e8007e9e639a5b82fa8ad4b9557e9a56331a585,541f35076e4d4b20d289755fb4cb523a0033114f2e933715a0622b745dfcdce2,fe9818ebfdc9393b76dc1dbf42bb8afadf2a37a62df9e050429cfb5598ce3b0c
21,primitive_q3_knn4,10,2,3,6,deterministic_random,deterministic_random_seed_10109456230794604965,1,11898402078796610306,552e2830d8fb43ae649ff637b6ade485dd0dacce1e17a0985b92c37b28b615f2,250000,250000,62381,187619,4069,proposal_budget_exhausted,False,,616,1545,6,4,3730,3,3,1,3,1488,3,3,1,3,1488,882fb419234d3356a148c6f45f0c11761c906a2d279b2ac7bfe734d740203449,ad4f729c0cf1af37a2ec11f0d421d55a57ab397469c69b4df8015a747472ae22,918d092164883ebb338d0ff72c8f1b217a55f83092258359cc77dab11deec6f8,3d58c29afd2705929d7c37d1ba519c54f76ba28cbfbcb8d354652ca33a903c8c
22,primitive_q3_knn4,11,1,2,1,stage4_witness,m9_r4,0,4600607646324194654,552e2830d8fb43ae649ff637b6ade485dd0dacce1e17a0985b92c37b28b615f2,250000,250000,62749,187251,8796,proposal_budget_exhausted,False,,587,921,2,334,2372,199,417,7,1,1788,199,417,7,1,1788,b8f486ac962645af9aa79f7e2546c8e2c13f8acea502da7b9f01b44c5078b748,aca224ee1284d0a5eb4018f26fc31c506bad41054b061a0ac85d70b4304d6c68,757aac1393c7ee5036fd16dbcdf26e876d3ddef48d5087d3ced1c069d5ed14c8,340b07b45b3f1bf65b80bf0d03e7b46bba2baa4528eb6baeb26190538303e03a
22,primitive_q3_knn4,11,1,2,2,stage4_witness,m9_r4,1,17198144741457446214,552e2830d8fb43ae649ff637b6ade485dd0dacce1e17a0985b92c37b28b615f2,250000,250000,62229,187771,8158,proposal_budget_exhausted,False,,587,921,2,334,2372,175,322,6,3,1662,175,322,6,3,1662,b8f486ac962645af9aa79f7e2546c8e2c13f8acea502da7b9f01b44c5078b748,cbdc5ac947926a4fff4f2a3fedd51bde02acb06eb7efabd8c7428c24ba725906,cbdc5ac947926a4fff4f2a3fedd51bde02acb06eb7efabd8c7428c24ba725906,11eb6d31b80800942f42594cf5d97e4d52edf7b200a7d58e9159296d3d713a41
22,primitive_q3_knn4,11,1,2,3,stage3_baseline,cartesian_coordinate_gray,0,4504916993055695005,552e2830d8fb43ae649ff637b6ade485dd0dacce1e17a0985b92c37b28b615f2,250000,250000,62407,187593,2482,proposal_budget_exhausted,False,,216,336,3,48,1392,76,107,4,1,1345,76,107,4,1,1345,37f0334bc212dbaeabcae816e50d0be3be9c308e2d1391ed9c01e8e479e33ca3,4fb5fd36dca77fdf5e9bc10e962a8cb8d1f1848498110839473fcaa123f42499,8868534e8c40b1f492e873d0d77d69405e5cbc5ca0f0bb2c6f346754a5976c1d,5903752668a152c98979af8d4130a3c195bfa7495b2212093c8064b29ddb6730
